cd_cnpj;nu_ordem;cd_ramo_atividade;de_ramo_atividade;divisão
12721454000130;0;1412602;CONFECCAO, SOB MEDIDA, DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS;14
08520764000110;0;151201;CRIACAO DE BOVINOS PARA CORTE;15
02716923000170;0;2512800;FABRICACAO DE ESQUADRIAS DE METAL;25
91650911000110;0;9602502;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;96
07472907000100;0;9412099;OUTRAS ATIVIDADES ASSOCIATIVAS PROFISSIONAIS;94
14476540000150;0;5611203;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR;56
14478475000100;0;5320202;SERVICOS DE ENTREGA RAPIDA;53
14477322000130;0;4752100;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO;47
06778646000180;0;3811400;COLETA DE RESIDUOS NAOPERIGOSOS;38
16502465000180;0;4759899;COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE;47
37327756000230;0;4634601;ALUGUEL DE OUTRAS MAQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NAO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR;46
23599137000100;0;1529700;FABRICACAO DE ARTEFATOS DE COURO NAO ESPECIFICADOS ANTERIORMENTE;15
16516202000120;0;4646001;COMERCIO ATACADISTA DE COSMETICOS E PRODUTOS DE PERFUMARIA;46
07087454000190;0;4120400;CONSTRUCAO DE EDIFICIOS;41
02854030000190;0;893200;ATIVIDADES DE APOIO A EXTRACAO DE MINERAIS NAOMETALICOS;89
39893508000100;0;4530701;COMERCIO POR ATACADO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
10652281000110;0;4672900;COMERCIO ATACADISTA DE FERRAGENS E FERRAMENTAS;46
65170284000100;0;9412099;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;94
08063039000160;0;4751200;COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA;47
16538846000110;0;8592999;ENSINO DE ARTE E CULTURA NAO ESPECIFICADO ANTERIORMENTE;85
70977368000190;0;8299799;OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE;82
14088958000190;0;7911200;AGENCIAS DE VIAGENS;79
58924382000120;0;4321500;INSTALACAO E MANUTENCAO ELETRICA;43
05857034000110;0;4721104;COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES;47
15406006000130;0;4399103;OBRAS DE ALVENARIA;43
04826356000130;0;5611202;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;56
03993198000140;0;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
11651511000190;0;4751200;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
15693346000190;0;9602502;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;96
00702587000180;0;4120400;CONSTRUCAO DE EDIFICIOS;41
10708008000160;0;4930201;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;49
00508016000100;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
01990329000100;0;4751200;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;47
90058959000170;0;2542000;FABRICACAO DE ARTIGOS DE SERRALHERIA, EXCETO ESQUADRIAS;25
97525621000120;0;4520006;SERVICOS DE BORRACHARIA PARA VEICULOS AUTOMOTORES;45
15311682000120;0;2330305;FABRICACAO DE OUTROS ARTEFATOS E PRODUTOS DE CONCRETO, CIMENTO, FIBROCIMENTO, GESSO E MATERIAIS SEMELHANTES;23
11986373000280;0;4642702;COMERCIO ATACADISTA DE ROUPAS E ACESSORIOS PARA USO PROFISSIONAL E DE SEGURANCA DO TRABALHO;46
71448047003500;0;4771701;COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS;47
12718528000180;0;8640299;ATIVIDADES DE SERVICOS DE COMPLEMENTACAO DIAGNOSTICA E TERAPEUTICA NAO ESPECIFICADAS ANTERIORMENTE;86
12106741000130;0;121101;CRIACAO DE BOVINOS PARA LEITE;12
60813300000200;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
48656375000130;0;4744005;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;47
77967412000120;0;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
10829863000120;0;4110700;ALUGUEL DE IMOVEIS PROPRIOS;41
07375549000100;0;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
34798801000590;0;4744001;COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;47
06332499000110;0;4772500;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
85227296000130;0;7490101;SERVICOS DE TRADUCAO, INTERPRETACAO E SIMILARES;74
04083379000100;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
08476216000130;0;4635499;COMERCIO ATACADISTA DE BEBIDAS NAO ESPECIFICADAS ANTERIORMENTE;46
16618925000130;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
04308981000190;0;4321500;INSTALACAO E MANUTENCAO ELETRICA;43
08419493000100;0;112199;CULTIVO DE FRUTAS DE LAVOURA PERMANENTE NAO ESPECIFICADAS ANTERIORMENTE;11
05998860000260;0;4772500;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
10311126000130;0;4772500;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;47
73657017000190;0;4711302;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  SUPERMERCADOS;47
09024311000750;0;4772500;COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM;47
13047954000100;0;3314710;COMERCIO ATACADISTA DE MAQUINAS E EQUIPAMENTOS PARA USO COMERCIAL, PARTES E PECAS;33
13517282000140;0;5912099;ATIVIDADES DE POSPRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE;59
13103483000100;0;3314720;MANUTENCAO E REPARACAO DE MAQUINAS E EQUIPAMENTOS PARA A INDUSTRIA TEXTIL, DO VESTUARIO, DO COURO E CALCADOS;33
05160381000190;0;1822999;SERVICOS DE ACABAMENTOS GRAFICOS, EXCETO ENCADERNACAO E PLASTIFICACAO;18
02791510000230;0;6399200;AGENCIAMENTO DE PROFISSIONAIS PARA ATIVIDADES ESPORTIVAS, CULTURAIS E ARTISTICAS;63
15102294000130;0;4399103;COMERCIO VAREJISTA DE CAL, AREIA, PEDRA BRITADA, TIJOLOS E TELHAS;43
16948380000120;0;4330404;OBRAS DE ALVENARIA;43
02060863000180;0;4757100;COMERCIO VAREJISTA ESPECIALIZADO DE PECAS E ACESSORIOS PARA APARELHOS ELETROELETRONICOS PARA USO DOMESTICO, EXCETO INFORMATICA E COMUNICACAO;47
01354114000100;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
00434960000160;0;4784900;COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO GLP;47
14699054000100;0;2542000;FABRICACAO DE ARTIGOS DE SERRALHERIA, EXCETO ESQUADRIAS;25
01959799000100;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
01765683000130;0;2391503;APARELHAMENTO DE PLACAS E EXECUCAO DE TRABALHOS EM MARMORE, GRANITO, ARDOSIA E OUTRAS PEDRAS;23
00261709000140;0;4330499;OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO;43
86996329000170;0;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
02021668000140;0;4772500;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
03444005000100;0;5510802;APARTHOTEIS;55
14160214000130;0;3329501;SERVICOS DE MONTAGEM DE MOVEIS DE QUALQUER MATERIAL;33
04224641000180;0;1412602;CONFECCAO, SOB MEDIDA, DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS;14
52427507000120;0;4711301;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  HIPERMERCADOS;47
13066994000190;0;8292000;ENVASAMENTO E EMPACOTAMENTO SOB CONTRATO;82
12053809000160;0;4520001;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
92003896000180;0;8112500;CONDOMINIOS PREDIAIS;81
08819478000150;0;9491000;ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS;94
72275753000200;0;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
13536563000140;0;4789002;ATIVIDADES PAISAGISTICAS;47
11282056000100;0;4755503;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO;47
12754630000130;0;6920601;ATIVIDADES DE CONTABILIDADE;69
09066329000120;0;4755502;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
10272718000190;0;4616800;COMERCIO ATACADISTA DE CALCADOS;46
00510329000100;0;4723700;COMERCIO VAREJISTA DE BEBIDAS;47
58398397000100;0;7490104;ATIVIDADES DE INTERMEDIACAO E AGENCIAMENTO DE SERVICOS E NEGOCIOS EM GERAL, EXCETO IMOBILIARIOS;74
13143315000130;0;3101200;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;31
44530533000150;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
01976236000120;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
59007906000180;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
01607413000100;0;4731800;COMERCIO VAREJISTA DE COMBUSTIVEIS PARA VEICULOS AUTOMOTORES;47
01761319000100;0;5620104;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR;56
04121149000180;0;8112500;CONDOMINIOS PREDIAIS;81
56673908000110;0;7911200;AGENCIAS DE VIAGENS;79
16801686000150;0;4541205;COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS;45
05885445000110;0;4637199;COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS EM GERAL;46
14337192000130;0;4721102;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
04854588000100;0;1610201;SERRARIAS COM DESDOBRAMENTO DE MADEIRA;16
70964507000140;0;8512100;EDUCACAO INFANTIL  PREESCOLA;85
08114328000140;0;4321500;COMERCIO VAREJISTA DE MATERIAL ELETRICO;43
12385104000140;0;3299099;FABRICACAO DE PRODUTOS DIVERSOS NAO ESPECIFICADOS ANTERIORMENTE;32
10528326000140;0;1091102;COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES;10
07057014000190;0;4923002;AGENCIAS DE VIAGENS;49
15420268000150;0;5212500;CARGA E DESCARGA;52
13170929000100;0;9602501;CABELEIREIROS, MANICURE E PEDICURE;96
58211434000110;0;5611201;RESTAURANTES E SIMILARES;56
12186286000120;0;4623199;COMERCIO ATACADISTA DE MATERIASPRIMAS AGRICOLAS NAO ESPECIFICADAS ANTERIORMENTE;46
04841387000160;0;2062200;FABRICACAO DE PRODUTOS DE LIMPEZA E POLIMENTO;20
01313661000130;0;9491000;ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS;94
05818069000140;0;4753900;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO;47
05117364000170;0;1412601;CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;14
14709005000100;0;4772500;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
77845998000150;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
11045442000170;0;8512100;EDUCACAO INFANTIL  PREESCOLA;85
02026413000170;0;2330399;FABRICACAO DE OUTROS ARTEFATOS E PRODUTOS DE CONCRETO, CIMENTO, FIBROCIMENTO, GESSO E MATERIAIS SEMELHANTES;23
08464913000170;0;4110700;ADMINISTRACAO DE OBRAS;41
04193562000150;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
13458907000140;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
66395104000150;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
00394452049960;0;8422100;DEFESA;84
15589514000100;0;4784900;COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO GLP;47
63902779000150;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
01489248000120;0;4755502;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
01791270000120;0;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
08083968000130;0;6911701;SERVICOS ADVOCATICIOS;69
14119250000150;0;4755501;COMERCIO VAREJISTA DE TECIDOS;47
15707865000160;0;113000;CULTIVO DE CANADEACUCAR;11
15574462000190;0;8630504;ATIVIDADE ODONTOLOGICA;86
15730626000120;0;4781400;ATIVIDADES DE CONTABILIDADE;47
15737106000140;0;6920601;ATIVIDADES DE CONTABILIDADE;69
08186951000370;0;131800;CULTIVO DE LARANJA;13
08318921000290;0;113000;CULTIVO DE CANADEACUCAR;11
08322971000240;0;119999;CRIACAO DE BOVINOS PARA CORTE;11
07770429000450;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
07421177000100;0;5250803;AGENCIAMENTO DE CARGAS, EXCETO PARA O TRANSPORTE MARITIMO;52
15730087000120;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
02853605000150;0;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
19588201000180;0;8550301;ADMINISTRACAO DE CAIXAS ESCOLARES;85
07492711000170;0;4120400;CONSTRUCAO DE EDIFICIOS;41
95162269000180;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
09191712000100;0;6462000;HOLDINGS DE INSTITUICOES NAOFINANCEIRAS;64
06289053000150;0;6622300;COMPRA E VENDA DE IMOVEIS PROPRIOS;66
15752455000130;0;4721104;COMERCIO VAREJISTA DE BEBIDAS;47
14309933000170;0;5611201;RESTAURANTES E SIMILARES;56
12480135000180;0;3702900;ATIVIDADES RELACIONADAS A ESGOTO, EXCETO A GESTAO DE REDES;37
46285003000110;0;4723700;COMERCIO VAREJISTA DE BEBIDAS;47
34028316295820;0;5310501;ATIVIDADES DO CORREIO NACIONAL;53
06339871000110;0;1412601;CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;14
04587995000190;0;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
04165072000140;0;9312300;CLUBES SOCIAIS, ESPORTIVOS E SIMILARES;93
31746936000190;0;3101200;FABRICACAO DE MOVEIS COM PREDOMINANCIA DE MADEIRA;31
12251760000150;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
04249684000110;0;4520003;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
54289046000100;0;4649499;COMERCIO ATACADISTA DE OUTRAS MAQUINAS E EQUIPAMENTOS NAO ESPECIFICADOS ANTERIORMENTE, PARTES E PECAS;46
34375154000260;0;4754701;COMERCIO VAREJISTA DE MOVEIS;47
03937263000110;0;4120400;CONSTRUCAO DE EDIFICIOS;41
25086034012420;0;3514000;DISTRIBUICAO DE ENERGIA ELETRICA;35
16925079000100;0;4321500;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;43
14945763000110;0;9602502;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;96
12991331000110;0;8411600;ADMINISTRACAO PUBLICA EM GERAL;84
13341674000100;0;4729699;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;47
02611186000140;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
62955505418390;0;9491000;ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS;94
15440147000170;0;7420004;ENSINO DE ARTES CENICAS, EXCETO DANCA;74
15768350000170;0;2543800;FABRICACAO DE FERRAMENTAS;25
10547364000220;0;5223100;ESTACIONAMENTO DE VEICULOS;52
15066208000180;0;4712100;COMERCIO VAREJISTA DE HORTIFRUTIGRANJEIROS;47
15789320000140;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
02576217000170;0;4729699;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;47
06248403000130;0;4784900;COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO GLP;47
13937670000180;0;4723700;COMERCIO VAREJISTA DE BEBIDAS;47
12498109000180;0;4789004;COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO;47
04603757000120;0;4721104;COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES;47
08659432000110;0;7810800;SELECAO E AGENCIAMENTO DE MAODEOBRA;78
15144532000170;0;5911199;ALUGUEL DE OUTRAS MAQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NAO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR;59
16967764000190;0;2512800;COMERCIO ATACADISTA DE VIDROS, ESPELHOS, VITRAIS E MOLDURAS;25
16988675000120;0;4781400;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;47
13895660000120;0;1340501;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;13
15134436000140;0;4723700;COMERCIO VAREJISTA DE BEBIDAS;47
06937822000180;0;4761003;COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA;47
12726508000150;0;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
13239230000150;0;1822901;RECARGA DE CARTUCHOS PARA EQUIPAMENTOS DE INFORMATICA;18
14193187000100;0;5611202;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;56
11641790000100;0;8211300;SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO;82
11829466000110;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
12020460000160;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
10419258000180;0;111302;CRIACAO DE BOVINOS PARA LEITE;11
09384996000150;0;6462000;ALUGUEL DE IMOVEIS PROPRIOS;64
15998785000100;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
08527972000140;0;4930201;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
15945960000100;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
13105750000170;0;4712100;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
02559302000120;0;6202300;DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR CUSTOMIZAVEIS;62
15359710000180;0;5611201;RESTAURANTES E SIMILARES;56
13595832000140;0;2833000;FABRICACAO DE MAQUINAS E EQUIPAMENTOS PARA A AGRICULTURA E PECUARIA, PECAS E ACESSORIOS, EXCETO PARA IRRIGACAO;28
12990639000140;0;4321500;INSTALACAO E MANUTENCAO ELETRICA;43
07937414000190;0;151201;CRIACAO DE BOVINOS PARA CORTE;15
07109716000170;0;4329103;INSTALACAO, MANUTENCAO E REPARACAO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES;43
15526807000130;0;1091101;CANTINAS  SERVICOS DE ALIMENTACAO PRIVATIVOS;10
08900524000140;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
09270106000180;0;119906;CULTIVO DE FRUTAS DE LAVOURA PERMANENTE NAO ESPECIFICADAS ANTERIORMENTE;11
08100606000100;0;151201;CRIACAO DE BOVINOS PARA CORTE;15
07014520000100;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
13766934000180;0;4520006;SERVICOS DE BORRACHARIA PARA VEICULOS AUTOMOTORES;45
12134760000170;0;8211300;PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE;82
08985546000150;0;4511102;COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS USADOS;45
03206478000160;0;4755501;COMERCIO VAREJISTA DE TECIDOS;47
15859579000110;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
14627651000110;0;4541205;COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS;45
05259751000140;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DE JOALHERIA;47
03844286000180;0;8513900;ENSINO FUNDAMENTAL;85
03333129000100;0;4120400;CONSTRUCAO DE EDIFICIOS;41
06375896000170;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
03167073000160;0;4722901;COMERCIO VAREJISTA DE CARNES  ACOUGUES;47
04896028000100;0;4110700;COMPRA E VENDA DE IMOVEIS PROPRIOS;41
67924969000120;0;9521500;REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO;95
00148795000180;0;4930202;ALUGUEL DE MAQUINAS E EQUIPAMENTOS AGRICOLAS SEM OPERADOR;49
02885600000100;0;8630503;ATIVIDADE MEDICA AMBULATORIAL RESTRITA A CONSULTAS;86
01127905000190;0;4761001;COMERCIO VAREJISTA DE LIVROS;47
95102638000220;0;4530703;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
09479550000100;0;4511101;COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS NOVOS;45
00125783000130;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
03735658000130;0;4221902;CONSTRUCAO DE ESTACOES E REDES DE DISTRIBUICAO DE ENERGIA ELETRICA;42
08018469000160;0;4922101;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERMUNICIPAL, EXCETO EM REGIAO METROPOLITANA;49
07118868000130;0;7112000;SERVICOS DE DESENHO TECNICO RELACIONADOS A ARQUITETURA E ENGENHARIA;71
77341592000130;0;4711301;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  HIPERMERCADOS;47
02911329000130;0;1412601;COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM;14
11922966000100;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
75587915008200;0;4751200;COMERCIO VAREJISTA DE MOVEIS;47
11654026000170;0;4721102;PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA;47
04506123000230;0;311602;COMERCIO ATACADISTA DE PESCADOS E FRUTOS DO MAR;31
16050402000130;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
16079040000100;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
12661828000170;0;1412602;CONFECCAO, SOB MEDIDA, DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS;14
10654855000190;0;6201501;DESENVOLVIMENTO DE PROGRAMAS DE COMPUTADOR SOB ENCOMENDA;62
05061076000140;0;9412099;OUTRAS ATIVIDADES ASSOCIATIVAS PROFISSIONAIS;94
81799694000170;0;4712100;COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS;47
16864708000120;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
07662104000100;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
02107322000160;0;4751200;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;47
12489617000100;0;4713002;COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA;47
05896137000190;0;9521500;REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO;95
13491819000140;0;6462000;ATIVIDADES DE ADMINISTRACAO DE FUNDOS POR CONTRATO OU COMISSAO;64
14740664000100;0;4772500;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
13869032000170;0;8599699;OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE;85
14746730000140;0;1099605;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;10
03297050000170;0;4754701;COMERCIO VAREJISTA DE MOVEIS;47
14489416000120;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
12719251000100;0;4772500;CABELEIREIROS, MANICURE E PEDICURE;47
12671677000130;0;8291100;ATIVIDADES DE COBRANCAS E INFORMACOES CADASTRAIS;82
